id,name,type,source_pdf
984,昆虫学家,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
985,我国森林 昆虫事业发展概况,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
986,我国森林昆虫生态学研究进展,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
987,森林昆虫学发展,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
988,柑橘星天牛,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
989,昆虫研究法,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
990,普通昆虫学,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
991,经济昆虫学,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
992,昆虫生态学,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
993,昆虫通论,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
994,昆虫进化论,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
995,美国加州大学昆虫系,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
996,河北昆虫局,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
997,光肩星天牛,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
998,森林昆虫论,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
999,昆虫相,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1000,星天牛,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1001,森林昆虫学,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1002,全国森林昆虫普查名录,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1003,全国森林昆虫天,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1004,中国经济昆虫志天牛科（,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1005,昆虫分类学,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1006,林昆虫,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1007,森林昆虫生态学,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1008,昆虫螨,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1009,昆虫性信息素,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1010,黄斑星天牛,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1011,青杨楔天牛,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1012,白水江保护区天牛群,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1013,桑天牛,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1014,森林昆虫学通论,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1015,资源昆虫学,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1016,天牛性,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1017,昆虫生理生化,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1018,昆虫生物学,Vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf
1019,部山区 松墨天牛适宜度和松木枯死密度之间有较高的重,Vector,气候要素对天台松材线虫病疫情的影响.pdf
1020,东北部天台山区和西南部大雷 山区气候下松墨天牛适宜度较低,Vector,气候要素对天台松材线虫病疫情的影响.pdf
1021,墨天牛生物学特性研究,Vector,气候变化背景下松材线虫在中国分布的时空变化预测.pdf
