head,tail,weight,relation,chunk_id,source,confidence,source_pdf
disease,factor,0.2727272727272727,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_48",proximity,0.2727272727272727,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
disease,location,0.2727272727272727,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_48",proximity,0.2727272727272727,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
disease,mechanism,0.2727272727272727,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_48",proximity,0.2727272727272727,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
disease,misc,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
disease,organism,0.2727272727272727,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_48",proximity,0.2727272727272727,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
disease,process,0.2727272727272727,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_48",proximity,0.2727272727272727,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
disease,symptom,0.2727272727272727,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_48",proximity,0.2727272727272727,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
disease,treatment,0.18181818181818182,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33",proximity,0.18181818181818182,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
diva-gis,易暴发流行区,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
diva-gis,松材线虫病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
diva-gis,松材线虫病监测预警体系,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
diva-gis,林业有害生物,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
diva-gis,林业有害生物风险评估,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
diva-gis,生态适生区,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
diva-gis,管理系统,0.2727272727272727,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.2727272727272727,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
diva-gis,美国白蛾,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
diva-gis,高度危险区,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
drone,forest disease monitoring,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
drone,individual tree scale,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
drone,leaf scale,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
drone,sentinel-2,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
drone,stand scale,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
dry stress,temperature index,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
dry stress,wet stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,cold stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,dry stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,heat stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,temperature index,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,ti,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,wet stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,ws,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,泰山松材线虫病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
ds,美国白蛾,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
early identification,diagnostic spectral characteristics,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
early identification,drone,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
early identification,forest disease monitoring,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
early identification,hyperspectral data,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
early identification,individual tree scale,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
early identification,leaf scale,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
early identification,sentinel-2,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
early identification,stand scale,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_3,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
elevation,area,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_40,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
elevation,prevention,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_40,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
elevation,risk management strategies,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_40,proximity,0.09090909090909091,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究
factor,compound,0.2727272727272727,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_48",proximity,0.2727272727272727,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
factor,misc,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,proximity,0.09090909090909091,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
factor,process,0.2727272727272727,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_48",proximity,0.2727272727272727,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究
